bill_id,visit_id,insureprov_id,owner_id,duedate,billamount,remainderdue
9175,10218,,,6/3/12,87.22,0
9176,10219,,,6/3/12,15.08,0
9177,10220,,,6/3/12,239.62,0
9178,10221,,,6/4/12,259.91,0
9179,10222,,,6/4/12,427.21,0
9180,10224,,,6/4/12,350.64,0
9181,10226,,,6/5/12,288.29,0
9182,10227,,,6/5/12,860.03,0
9183,10228,,,6/5/12,548.34,0
9184,10229,,,6/6/12,500.17,0
9185,10230,,,6/6/12,450.72,0
9186,10231,,,6/6/12,98.6,0
9187,10232,,,6/6/12,576.22,0
9188,10233,,,6/7/12,101.51,0
9189,10234,,,6/7/12,775.4,0
9190,10235,,,6/7/12,768.41,0
9191,10236,,,6/7/12,30.37,0
9192,10237,,,6/8/12,477.51,0
9193,10238,,,6/8/12,435.09,0
9194,10239,,,6/8/12,747.17,0
9195,10241,,,6/9/12,778.55,0
9196,10242,,,6/9/12,418.92,0
9197,10243,,,6/9/12,391.15,0
9198,10244,,,6/9/12,838.68,0
9199,10245,,,6/10/12,168.6,0
9200,10246,,,6/10/12,804.85,0
9201,10247,,,6/10/12,421.07,0
9202,10249,,,6/11/12,420.33,0
9203,10250,,,6/11/12,523.99,0
9204,10251,,,6/11/12,660.54,0
9205,10252,,,6/11/12,367.31,0
9206,10255,,,6/12/12,143.52,0
9207,10256,,,6/12/12,670.26,0
9208,10257,,,6/13/12,284.57,0
9209,10258,,,6/13/12,198.64,0
9210,10259,,,6/13/12,660.43,0
9211,10260,,,6/13/12,628.23,0
9212,10262,,,6/14/12,778.13,0
9213,10263,,,6/14/12,347.09,0
9214,10264,,,6/14/12,63.62,0
9215,10265,,,6/15/12,283.4,0
9216,10266,,,6/15/12,84.39,0
9217,10267,,,6/15/12,40.07,0
9218,10268,,,6/15/12,774.02,0
9219,10270,,,6/16/12,525.35,0
9220,10271,,,6/16/12,443.01,0
9221,10272,,,6/16/12,240.5,0
9222,10273,,,6/17/12,304.58,0
9223,10274,,,6/17/12,862.37,0
9224,10275,,,6/17/12,794.38,0
9225,10276,,,6/17/12,373.89,0
9226,10277,,,6/18/12,716.01,0
9227,10278,,,6/18/12,178.34,0
9228,10279,,,6/18/12,711.87,0
9229,10280,,,6/18/12,175.25,0
9230,10281,,,6/19/12,309.85,0
9231,10282,,,6/19/12,326.71,0
9232,10283,,,6/19/12,607.55,0
9233,10284,,,6/19/12,855.05,0
9234,10286,,,6/20/12,279.65,0
9235,10287,,,6/20/12,878.46,0
9236,10288,,,6/20/12,233.66,0
9237,10289,,,6/21/12,500.32,0
9238,10290,,,6/21/12,15.73,0
9239,10291,,,6/21/12,363.78,0
9240,10292,,,6/21/12,761.32,0
9241,10293,,,6/22/12,501.55,0
9242,10294,,,6/22/12,282.68,0
9243,10295,,,6/22/12,257.53,0
9244,10296,,,6/22/12,108.85,0
9245,10297,,,6/23/12,39.88,0
9246,10298,,,6/23/12,482.46,0
9247,10299,,,6/23/12,184.57,0
9248,10300,,,6/23/12,800.31,0
9249,10301,,,6/24/12,346.43,0
9250,10302,,,6/24/12,36.74,0
9251,10303,,,6/24/12,530.45,0
9252,10304,,,6/24/12,370.96,0
9253,10305,,,6/25/12,602.93,0
9254,10306,,,6/25/12,605.25,0
9255,10307,,,6/25/12,764.26,0
9256,10309,,,6/26/12,811.52,0
9257,10311,,,6/26/12,832.67,0
9258,10312,,,6/26/12,599.46,0
9259,10313,,,6/27/12,147.22,0
9260,10314,,,6/27/12,798.33,0
9261,10316,,,6/27/12,259.03,0
9262,10320,,,6/28/12,116.18,0
9263,10322,,,6/29/12,787.89,0
9264,10323,,,6/29/12,414.12,0
9265,10324,,,6/29/12,486.25,0
9266,10325,,,6/30/12,632.97,0
9267,10326,,,6/30/12,187.73,0
9268,10327,,,6/30/12,147.05,0
9269,10328,,,6/30/12,143.17,0
9270,10329,,,7/1/12,517.92,0
9271,10330,,,7/1/12,822.15,0
9272,10331,,,7/1/12,713.35,0
9273,10332,,,7/1/12,197.87,0
9274,10334,,,7/2/12,321.98,0
9275,10335,,,7/2/12,446.35,0
9276,10336,,,7/2/12,816.64,0
9277,10337,,,7/3/12,687.54,0
9278,10338,,,7/3/12,783.97,0
9279,10339,,,7/3/12,554.67,0
9280,10340,,,7/3/12,483.9,0
9281,10342,,,7/4/12,597.57,0
9282,10343,,,7/4/12,647.46,0
9283,10344,,,7/4/12,837.93,0
9284,10345,,,7/5/12,397.69,0
9285,10346,,,7/5/12,658.74,0
9286,10347,,,7/5/12,424.02,0
9287,10348,,,7/5/12,332.67,0
9288,10349,,,7/6/12,716.24,0
9289,10350,,,7/6/12,188.52,0
9290,10351,,,7/6/12,568.1,0
9291,10352,,,7/6/12,842.07,0
9292,10353,,,7/7/12,894.51,0
9293,10354,,,7/7/12,520.73,0
9294,10355,,,7/7/12,835.85,0
9295,10356,,,7/7/12,522.8,0
9296,10357,,,7/8/12,183.2,0
9297,10358,,,7/8/12,598.35,0
9298,10359,,,7/8/12,314.97,0
9299,10360,,,7/8/12,500.88,0
9300,10361,,,7/9/12,270.4,0
9301,10362,,,7/9/12,116.07,0
9302,10363,,,7/9/12,778.28,0
9303,10364,,,7/9/12,526.16,0
9304,10365,,,7/10/12,94.3,0
9305,10366,,,7/10/12,859.15,0
9306,10368,,,7/10/12,14.69,0
9307,10369,,,7/11/12,713.23,0
9308,10370,,,7/11/12,393.12,0
9309,10371,,,7/11/12,495.77,0
9310,10372,,,7/11/12,468.09,0
9311,10373,,,7/12/12,733.98,0
9312,10374,,,7/12/12,542.34,0
9313,10375,,,7/12/12,885.63,0
9314,10376,,,7/12/12,301.21,0
9315,10377,,,7/13/12,566.21,0
9316,10378,,,7/13/12,846.26,0
9317,10379,,,7/13/12,238.79,0
9318,10380,,,7/13/12,831.55,0
9319,10381,,,7/14/12,780.4,0
9320,10382,,,7/14/12,292.75,0
9321,10383,,,7/14/12,115.54,0
9322,10385,,,7/15/12,416,0
9323,10386,,,7/15/12,898.18,0
9324,10387,,,7/15/12,547.61,0
9325,10388,,,7/15/12,741.56,0
9326,10389,,,7/16/12,832.37,0
9327,10390,,,7/16/12,261.9,0
9328,10391,,,7/16/12,453.87,0
9329,10393,,,7/17/12,600.33,0
9330,10395,,,7/17/12,439.61,0
9331,10396,,,7/17/12,578.37,0
9332,10397,,,7/18/12,34.8,0
9333,10398,,,7/18/12,174.25,0
9334,10399,,,7/18/12,298.8,0
9335,10400,,,7/18/12,221.58,0
9336,10401,,,7/19/12,145.69,0
9337,10402,,,7/19/12,149.26,0
9338,10403,,,7/19/12,539.43,0
9339,10404,,,7/19/12,328.48,0
9340,10405,,,7/20/12,149.1,0
9341,10406,,,7/20/12,361.92,0
9342,10407,,,7/20/12,350.71,0
9343,10408,,,7/20/12,66.11,0
9344,10409,,,7/21/12,26.62,0
9345,10410,,,7/21/12,783.53,0
9346,10411,,,7/21/12,537.54,0
9347,10412,,,7/21/12,295.81,0
9348,10413,,,7/22/12,687.87,0
9349,10416,,,7/22/12,803.62,0
9350,10417,,,7/23/12,451.15,0
9351,10418,,,7/23/12,690.75,0
9352,10419,,,7/23/12,713.52,0
9353,10420,,,7/23/12,491.42,0
9354,10421,,,7/24/12,838.13,0
9355,10422,,,7/24/12,317.28,0
9356,10423,,,7/24/12,851.94,0
9357,10424,,,7/24/12,688.07,0
9358,10425,,,7/25/12,763.29,0
9359,10426,,,7/25/12,720.7,0
9360,10427,,,7/25/12,399.43,0
9361,10428,,,7/25/12,110.98,0
9362,10429,,,7/26/12,317.51,0
9363,10430,,,7/26/12,49.45,0
9364,10431,,,7/26/12,858.16,0
9365,10432,,,7/26/12,804.17,0
9366,10433,,,7/27/12,845.45,0
9367,10434,,,7/27/12,746.97,0
9368,10435,,,7/27/12,209.09,0
9369,10436,,,7/27/12,873.11,0
9370,10437,,,7/28/12,706.64,0
9371,10438,,,7/28/12,640.24,0
9372,10439,,,7/28/12,756.83,0
9373,10440,,,7/28/12,395,0
9374,10441,,,7/29/12,335.56,0
9375,10443,,,7/29/12,83.57,0
9376,10444,,,7/29/12,562.53,0
9377,10445,,,7/30/12,895.91,0
9378,10446,,,7/30/12,144.27,0
9379,10447,,,7/30/12,538.95,0
9380,10448,,,7/30/12,752.95,0
9381,10449,,,7/31/12,404.85,0
9382,10450,,,7/31/12,749.53,0
9383,10451,,,7/31/12,525.26,0
9384,10452,,,7/31/12,878.41,0
9385,10453,,,8/1/12,98.78,0
9386,10454,,,8/1/12,397.74,0
9387,10455,,,8/1/12,617.35,0
9388,10457,,,8/2/12,758.35,0
9389,10458,,,8/2/12,824.27,0
9390,10459,,,8/2/12,257.97,0
9391,10460,,,8/2/12,454.41,0
9392,10461,,,8/3/12,122.9,0
9393,10462,,,8/3/12,503.45,0
9394,10463,,,8/3/12,332.78,0
9395,10464,,,8/3/12,744.48,0
9396,10465,,,8/4/12,808.09,0
9397,10466,,,8/4/12,835.48,0
9398,10467,,,8/4/12,826.42,0
9399,10468,,,8/4/12,127.87,0
9400,10469,,,8/5/12,37.01,0
9401,10470,,,8/5/12,339.65,0
9402,10471,,,8/5/12,9.95,0
9403,10472,,,8/5/12,339.2,0
9404,10473,,,8/6/12,659.97,0
9405,10474,,,8/6/12,264.84,0
9406,10475,,,8/6/12,167.75,0
9407,10476,,,8/6/12,290.7,0
9408,10477,,,8/7/12,293.24,0
9409,10478,,,8/7/12,649.87,0
9410,10479,,,8/7/12,277.18,0
9411,10480,,,8/7/12,400.02,0
9412,10481,,,8/8/12,137.29,0
9413,10482,,,8/8/12,579.88,0
9414,10483,,,8/8/12,498.16,0
9415,10484,,,8/8/12,721.57,0
9416,10485,,,8/9/12,279.35,0
9417,10486,,,8/9/12,801.33,0
9418,10487,,,8/9/12,864.4,0
9419,10488,,,8/9/12,145.09,0
9420,10490,,,8/10/12,574.01,0
9421,10491,,,8/10/12,581.11,0
9422,10492,,,8/10/12,726.17,0
9423,10493,,,8/11/12,326.73,0
9424,10494,,,8/11/12,541.37,0
9425,10495,,,8/11/12,352,0
9426,10496,,,8/11/12,262.39,0
9427,10498,,,8/12/12,699.02,0
9428,10499,,,8/12/12,467.99,0
9429,10500,,,8/12/12,234.93,0
9430,10501,,,8/13/12,610.95,0
9431,10502,,,8/13/12,159.08,0
9432,10503,,,8/13/12,338.68,0
9433,10504,,,8/13/12,805.42,0
9434,10505,,,8/14/12,209.98,0
9435,10506,,,8/14/12,97.52,0
9436,10507,,,8/14/12,45.12,0
9437,10508,,,8/14/12,467.73,0
9438,10509,,,8/15/12,643.11,0
9439,10510,,,8/15/12,13.69,0
9440,10511,,,8/15/12,2.08,0
9441,10512,,,8/15/12,893.35,0
9442,10513,,,8/16/12,654.51,0
9443,10515,,,8/16/12,105.4,0
9444,10517,,,8/17/12,701.22,0
9445,10518,,,8/17/12,195.11,0
9446,10519,,,8/17/12,685.91,0
9447,10520,,,8/17/12,499.13,0
9448,10521,,,8/18/12,899.73,0
9449,10522,,,8/18/12,623.93,0
9450,10523,,,8/18/12,436.7,0
9451,10524,,,8/18/12,62.27,0
9452,10525,,,8/19/12,725.03,0
9453,10527,,,8/19/12,227.57,0
9454,10528,,,8/19/12,202.58,0
9455,10529,,,8/20/12,367.97,0
9456,10530,,,8/20/12,455.39,0
9457,10532,,,8/20/12,678.77,0
9458,10533,,,8/21/12,675.16,0
9459,10534,,,8/21/12,68.04,0
9460,10535,,,8/21/12,470.11,0
9461,10536,,,8/21/12,692.84,0
9462,10538,,,8/22/12,108.27,0
9463,10540,,,8/22/12,313.83,0
9464,10541,,,8/23/12,449.41,0
9465,10542,,,8/23/12,330.65,0
9466,10544,,,8/23/12,697.74,0
9467,10545,,,8/24/12,11.24,0
9468,10548,,,8/24/12,290.54,0
9469,10549,,,8/25/12,886.78,0
9470,10550,,,8/25/12,140.83,0
9471,10551,,,8/25/12,9.42,0
9472,10552,,,8/25/12,735.66,0
9473,10553,,,8/26/12,711.46,0
9474,10554,,,8/26/12,521.45,0
9475,10555,,,8/26/12,497.77,0
9476,10556,,,8/26/12,385.76,0
9477,10557,,,8/27/12,470.84,0
9478,10558,,,8/27/12,728.78,0
9479,10560,,,8/27/12,746.17,0
9480,10561,,,8/28/12,316.27,0
9481,10562,,,8/28/12,713.52,0
9482,10563,,,8/28/12,454.84,0
9483,10564,,,8/28/12,704.68,0
9484,10565,,,8/29/12,228.62,0
9485,10566,,,8/29/12,108.92,0
9486,10567,,,8/29/12,146.44,0
9487,10568,,,8/29/12,69.89,0
9488,10569,,,8/30/12,505.85,0
9489,10570,,,8/30/12,87.01,0
9490,10571,,,8/30/12,124.04,0
9491,10572,,,8/30/12,244.23,0
9492,10574,,,8/31/12,118.14,0
9493,10575,,,8/31/12,242.87,0
9494,10576,,,8/31/12,666.87,0
9495,10577,,,9/1/12,505.18,0
9496,10578,,,9/1/12,378.64,0
9497,10579,,,9/1/12,367.29,0
9498,10580,,,9/1/12,249.72,0
9499,10581,,,9/2/12,644.25,0
9500,10582,,,9/2/12,43.91,0
9501,10583,,,9/2/12,37.13,0
9502,10584,,,9/2/12,580.8,0
9503,10585,,,9/3/12,342.04,0
9504,10586,,,9/3/12,471.76,0
9505,10587,,,9/3/12,217.17,0
9506,10588,,,9/3/12,45.36,0
9507,10589,,,9/4/12,810.5,0
9508,10590,,,9/4/12,163.85,0
9509,10593,,,9/5/12,589.36,0
9510,10594,,,9/5/12,92.96,0
9511,10595,,,9/5/12,363.47,0
9512,10596,,,9/5/12,836.44,0
9513,10597,,,9/6/12,74.1,0
9514,10599,,,9/6/12,588.44,0
9515,10600,,,9/6/12,802.82,0
9516,10601,,,9/7/12,216.82,0
9517,10602,,,9/7/12,705.82,0
9518,10603,,,9/7/12,275.91,0
9519,10604,,,9/7/12,433.51,0
9520,10605,,,9/8/12,690.98,0
9521,10606,,,9/8/12,144.07,0
9522,10607,,,9/8/12,862.65,0
9523,10608,,,9/8/12,73.62,0
9524,10609,,,9/9/12,270.81,0
9525,10610,,,9/9/12,107.84,0
9526,10611,,,9/9/12,709.56,0
9527,10612,,,9/9/12,724.68,0
9528,10613,,,9/10/12,731.02,0
9529,10614,,,9/10/12,824.28,0
9530,10615,,,9/10/12,796,0
9531,10616,,,9/10/12,633.9,0
9532,10617,,,9/11/12,75.97,0
9533,10618,,,9/11/12,738.9,0
9534,10619,,,9/11/12,613.25,0
9535,10620,,,9/11/12,246.33,0
9536,10621,,,9/12/12,70.19,0
9537,10622,,,9/12/12,838.53,0
9538,10623,,,9/12/12,777.53,0
9539,10625,,,9/13/12,121.48,0
9540,10626,,,9/13/12,47.47,0
9541,10627,,,9/13/12,280.7,0
9542,10628,,,9/13/12,614.51,0
9543,10630,,,9/14/12,326.8,0
9544,10631,,,9/14/12,231.33,0
9545,10632,,,9/14/12,292.55,0
9546,10633,,,9/15/12,776.87,0
9547,10634,,,9/15/12,326.91,0
9548,10635,,,9/15/12,762.95,0
9549,10636,,,9/15/12,868.68,0
9550,10637,,,9/16/12,25.56,0
9551,10638,,,9/16/12,440.96,0
9552,10639,,,9/16/12,19.03,0
9553,10640,,,9/16/12,13.29,0
9554,10641,,,9/17/12,655.24,0
9555,10642,,,9/17/12,549.61,0
9556,10643,,,9/17/12,252.06,0
9557,10644,,,9/17/12,581.93,0
9558,10645,,,9/18/12,48.88,0
9559,10646,,,9/18/12,181.48,0
9560,10647,,,9/18/12,478.35,0
9561,10648,,,9/18/12,219.83,0
9562,10649,,,9/19/12,111.41,0
9563,10650,,,9/19/12,484.93,0
9564,10651,,,9/19/12,367.81,0
9565,10652,,,9/19/12,27.08,0
9566,10653,,,9/20/12,109.16,0
9567,10654,,,9/20/12,184.66,0
9568,10655,,,9/20/12,236.37,0
9569,10656,,,9/20/12,740.92,0
9570,10657,,,9/21/12,385.31,0
9571,10658,,,9/21/12,751.09,0
9572,10659,,,9/21/12,59.08,0
9573,10660,,,9/21/12,726.58,0
9574,10662,,,9/22/12,808.65,0
9575,10663,,,9/22/12,530.04,0
9576,10664,,,9/22/12,669.87,0
9577,10665,,,9/23/12,466.41,0
9578,10666,,,9/23/12,741.65,0
9579,10667,,,9/23/12,859.31,0
9580,10668,,,9/23/12,82.42,0
9581,10669,,,9/24/12,691.81,0
9582,10670,,,9/24/12,542.53,0
9583,10671,,,9/24/12,334.78,0
9584,10672,,,9/24/12,527.09,0
9585,10673,,,9/25/12,666.19,0
9586,10675,,,9/25/12,181.57,0
9587,10676,,,9/25/12,190.77,0
9588,10677,,,9/26/12,284,0
9589,10678,,,9/26/12,679.6,0
9590,10679,,,9/26/12,134.89,0
9591,10680,,,9/26/12,272.17,0
9592,10681,,,9/27/12,119.43,0
9593,10683,,,9/27/12,381.07,0
9594,10684,,,9/27/12,374.02,0
9595,10685,,,9/28/12,332.48,0
9596,10686,,,9/28/12,80.93,0
9597,10687,,,9/28/12,469.3,0
9598,10688,,,9/28/12,465.16,0
9599,10689,,,9/29/12,436.51,0
9600,10690,,,9/29/12,794.66,0
9601,10691,,,9/29/12,411.7,0
9602,10692,,,9/29/12,314.15,0
9603,10694,,,9/30/12,857.07,0
9604,10695,,,9/30/12,86.59,0
9605,10696,,,9/30/12,645.31,0
9606,10697,,,10/1/12,684.66,0
9607,10698,,,10/1/12,595.93,0
9608,10699,,,10/1/12,591.99,0
9609,10701,,,10/2/12,60.64,0
9610,10702,,,10/2/12,820.89,0
9611,10703,,,10/2/12,484.71,0
9612,10704,,,10/2/12,253.78,0
9613,10705,,,10/3/12,773.26,0
9614,10706,,,10/3/12,735.53,0
9615,10707,,,10/3/12,661.63,0
9616,10709,,,10/4/12,898.6,0
9617,10710,,,10/4/12,783.49,0
9618,10711,,,10/4/12,568.7,0
9619,10712,,,10/4/12,378.96,0
9620,10713,,,10/5/12,716.2,0
9621,10714,,,10/5/12,573.24,0
9622,10715,,,10/5/12,716.76,0
9623,10716,,,10/5/12,43.49,0
9624,10718,,,10/6/12,229.66,0
9625,10719,,,10/6/12,542,0
9626,10720,,,10/6/12,277.65,0
9627,10723,,,10/7/12,567.96,0
9628,10724,,,10/7/12,746,0
9629,10725,,,10/8/12,659.25,0
9630,10726,,,10/8/12,481.63,0
9631,10727,,,10/8/12,464.81,0
9632,10728,,,10/8/12,132.38,0
9633,10730,,,10/9/12,507.32,0
9634,10731,,,10/9/12,370.52,0
9635,10732,,,10/9/12,481.47,0
9636,10733,,,10/10/12,609.48,0
9637,10734,,,10/10/12,866.62,0
9638,10736,,,10/10/12,747.42,0
9639,10737,,,10/11/12,118.01,0
9640,10739,,,10/11/12,470.44,0
9641,10740,,,10/11/12,620.34,0
9642,10741,,,10/12/12,324.3,0
9643,10743,,,10/12/12,728.22,0
9644,10744,,,10/12/12,672.2,0
9645,10745,,,10/13/12,704.83,0
9646,10746,,,10/13/12,298.52,0
9647,10747,,,10/13/12,742.74,0
9648,10748,,,10/13/12,144.64,0
9649,10749,,,10/14/12,868.04,0
9650,10750,,,10/14/12,35.45,0
9651,10751,,,10/14/12,544.2,0
9652,10752,,,10/14/12,323.54,0
9653,10753,,,10/15/12,373.59,0
9654,10754,,,10/15/12,314.06,0
9655,10755,,,10/15/12,57.57,0
9656,10756,,,10/15/12,223.28,0
9657,10757,,,10/16/12,377.73,0
9658,10758,,,10/16/12,235.16,0
9659,10759,,,10/16/12,449.91,0
9660,10760,,,10/16/12,377.94,0
9661,10761,,,10/17/12,823.33,0
9662,10763,,,10/17/12,849.71,0
9663,10764,,,10/17/12,338,0
9664,10765,,,10/18/12,537.96,0
9665,10766,,,10/18/12,175.06,0
9666,10767,,,10/18/12,128.63,0
9667,10768,,,10/18/12,709.54,0
9668,10770,,,10/19/12,122.15,0
9669,10771,,,10/19/12,704.32,0
9670,10772,,,10/19/12,160.13,0
9671,10774,,,10/20/12,7.86,0
9672,10775,,,10/20/12,241.19,0
9673,10776,,,10/20/12,560.79,0
9674,10777,,,10/21/12,775.95,0
9675,10778,,,10/21/12,892.15,0
9676,10779,,,10/21/12,547.02,0
9677,10780,,,10/21/12,898.57,0
9678,10781,,,10/22/12,606.2,0
9679,10782,,,10/22/12,478.6,0
9680,10784,,,10/22/12,252.68,0
9681,10785,,,10/23/12,551.11,0
9682,10786,,,10/23/12,103.21,0
9683,10787,,,10/23/12,843.33,0
9684,10788,,,10/23/12,418.3,0
9685,10789,,,10/24/12,125.76,0
9686,10790,,,10/24/12,646.43,0
9687,10791,,,10/24/12,832.25,0
9688,10792,,,10/24/12,469.82,0
9689,10793,,,10/25/12,287.67,0
9690,10794,,,10/25/12,594.1,0
9691,10795,,,10/25/12,876.19,0
9692,10796,,,10/25/12,157.3,0
9693,10797,,,10/26/12,573.43,0
9694,10798,,,10/26/12,733.44,0
9695,10799,,,10/26/12,738.64,0
9696,10800,,,10/26/12,510.71,0
9697,10801,,,10/27/12,465.84,0
9698,10803,,,10/27/12,62.01,0
9699,10804,,,10/27/12,879.97,0
9700,10805,,,10/28/12,213.73,0
9701,10806,,,10/28/12,411.83,0
9702,10808,,,10/28/12,32.62,0
9703,10809,,,10/29/12,5.83,0
9704,10810,,,10/29/12,44.65,0
9705,10811,,,10/29/12,219.64,0
9706,10812,,,10/29/12,466.45,0
9707,10813,,,10/30/12,543.77,0
9708,10814,,,10/30/12,38.83,0
9709,10815,,,10/30/12,862.94,0
9710,10816,,,10/30/12,490.91,0
9711,10817,,,10/31/12,17.28,0
9712,10818,,,10/31/12,64.85,0
9713,10819,,,10/31/12,316.84,0
9714,10820,,,10/31/12,42.18,0
9715,10821,,,11/1/12,48.32,0
9716,10823,,,11/1/12,261.37,0
9717,10826,,,11/2/12,43.27,0
9718,10828,,,11/2/12,748.71,0
9719,10829,,,11/3/12,488.77,0
9720,10830,,,11/3/12,530.06,0
9721,10831,,,11/3/12,411.79,0
9722,10832,,,11/3/12,482.01,0
9723,10833,,,11/4/12,75.9,0
9724,10834,,,11/4/12,194.23,0
9725,10835,,,11/4/12,769.65,0
9726,10837,,,11/5/12,837.81,0
9727,10838,,,11/5/12,217.09,0
9728,10839,,,11/5/12,614.1,0
9729,10840,,,11/5/12,837.3,0
9730,10841,,,11/6/12,552.5,0
9731,10842,,,11/6/12,822.38,0
9732,10843,,,11/6/12,91.17,0
9733,10844,,,11/6/12,637.75,0
9734,10845,,,11/7/12,8.3,0
9735,10847,,,11/7/12,632.65,0
9736,10848,,,11/7/12,621.19,0
9737,10849,,,11/8/12,78.52,0
9738,10850,,,11/8/12,403.22,0
9739,10852,,,11/8/12,807.36,0
9740,10853,,,11/9/12,621.01,0
9741,10854,,,11/9/12,213.7,0
9742,10855,,,11/9/12,313.42,0
9743,10856,,,11/9/12,498.44,0
9744,10857,,,11/10/12,824.04,0
9745,10858,,,11/10/12,743.8,0
9746,10859,,,11/10/12,519.32,0
9747,10860,,,11/10/12,704.73,0
9748,10861,,,11/11/12,92.96,0
9749,10862,,,11/11/12,462.78,0
9750,10863,,,11/11/12,367.54,0
9751,10864,,,11/11/12,472.07,0
9752,10865,,,11/12/12,580.04,0
9753,10866,,,11/12/12,478.16,0
9754,10867,,,11/12/12,367.12,0
9755,10868,,,11/12/12,480.16,0
9756,10869,,,11/13/12,839.69,0
9757,10870,,,11/13/12,501.74,0
9758,10871,,,11/13/12,512.15,0
9759,10872,,,11/13/12,400.21,0
9760,10873,,,11/14/12,816.84,0
9761,10874,,,11/14/12,13.6,0
9762,10875,,,11/14/12,465.17,0
9763,10876,,,11/14/12,439.66,0
9764,10877,,,11/15/12,288.94,0
9765,10878,,,11/15/12,597.03,0
9766,10879,,,11/15/12,143.78,0
9767,10880,,,11/15/12,570.43,0
9768,10881,,,11/16/12,542.77,0
9769,10883,,,11/16/12,478.28,0
9770,10884,,,11/16/12,617,0
9771,10885,,,11/17/12,814.13,0
9772,10886,,,11/17/12,640.92,0
9773,10887,,,11/17/12,510.46,0
9774,10888,,,11/17/12,70.36,0
9775,10889,,,11/18/12,844.67,0
9776,10890,,,11/18/12,896.8,0
9777,10891,,,11/18/12,821.65,0
9778,10892,,,11/18/12,444.51,0
9779,10893,,,11/19/12,115.7,0
9780,10895,,,11/19/12,293.44,0
9781,10896,,,11/19/12,612.33,0
9782,10897,,,11/20/12,890.01,0
9783,10898,,,11/20/12,761.27,0
9784,10899,,,11/20/12,258.61,0
9785,10900,,,11/20/12,572.56,0
9786,10901,,,11/21/12,579.15,0
9787,10902,,,11/21/12,72.61,0
9788,10903,,,11/21/12,412.85,0
9789,10904,,,11/21/12,471.91,0
9790,10905,,,11/22/12,707.11,0
9791,10906,,,11/22/12,283.06,0
9792,10907,,,11/22/12,141.24,0
9793,10908,,,11/22/12,639.13,0
9794,10909,,,11/23/12,571.34,0
9795,10910,,,11/23/12,68.52,0
9796,10911,,,11/23/12,60.1,0
9797,10912,,,11/23/12,556.83,0
9798,10914,,,11/24/12,385.75,0
9799,10916,,,11/24/12,416.5,0
9800,10917,,,11/25/12,601.33,0
9801,10919,,,11/25/12,897.3,0
9802,10920,,,11/25/12,423.48,0
9803,10921,,,11/26/12,858.04,0
9804,10923,,,11/26/12,176.16,0
9805,10924,,,11/26/12,137.94,0
9806,10925,,,11/27/12,467.54,0
9807,10926,,,11/27/12,686.81,0
9808,10927,,,11/27/12,155.25,0
9809,10928,,,11/27/12,141.55,0
9810,10929,,,11/28/12,233.8,0
9811,10930,,,11/28/12,139.52,0
9812,10931,,,11/28/12,419.89,0
9813,10932,,,11/28/12,275.53,0
9814,10933,,,11/29/12,258.65,0
9815,10934,,,11/29/12,385.37,0
9816,10936,,,11/29/12,133.51,0
9817,10937,,,11/30/12,334.4,0
9818,10938,,,11/30/12,514.72,0
9819,10939,,,11/30/12,212.45,0
9820,10940,,,11/30/12,13.93,0
9821,10941,,,12/1/12,265.86,0
9822,10942,,,12/1/12,700.4,0
9823,10943,,,12/1/12,779.04,0
9824,10944,,,12/1/12,73.57,0
9825,10945,,,12/2/12,857.98,0
9826,10946,,,12/2/12,31.57,0
9827,10947,,,12/2/12,318.08,0
9828,10948,,,12/2/12,615.02,0
9829,10949,,,12/3/12,709.86,0
9830,10950,,,12/3/12,709.73,0
9831,10951,,,12/3/12,193.2,0
9832,10953,,,12/4/12,425.83,0
9833,10954,,,12/4/12,266.2,0
9834,10955,,,12/4/12,256.2,0
9835,10956,,,12/4/12,273.72,0
9836,10958,,,12/5/12,659.88,0
9837,10959,,,12/5/12,646.25,0
9838,10960,,,12/5/12,682.37,0
9839,10961,,,12/6/12,486.3,0
9840,10962,,,12/6/12,197.75,0
9841,10963,,,12/6/12,300.94,0
9842,10964,,,12/6/12,422.16,0
9843,10965,,,12/7/12,442.61,0
9844,10966,,,12/7/12,829.2,0
9845,10967,,,12/7/12,853.69,0
9846,10968,,,12/7/12,873.62,0
9847,10969,,,12/8/12,391.98,0
9848,10970,,,12/8/12,631.29,0
9849,10972,,,12/8/12,666.13,0
9850,10973,,,12/9/12,57.54,0
9851,10974,,,12/9/12,408.26,0
9852,10975,,,12/9/12,793.21,0
9853,10976,,,12/9/12,870.96,0
9854,10977,,,12/10/12,730.74,0
9855,10978,,,12/10/12,720.64,0
9856,10979,,,12/10/12,51.42,0
9857,10980,,,12/10/12,722.6,0
9858,10981,,,12/11/12,694.08,0
9859,10982,,,12/11/12,523.23,0
9860,10983,,,12/11/12,837.61,0
9861,10984,,,12/11/12,808.9,0
9862,10985,,,12/12/12,819.66,0
9863,10986,,,12/12/12,422.44,0
9864,10987,,,12/12/12,548.36,0
9865,10988,,,12/12/12,898.04,0
9866,10989,,,12/13/12,623.93,0
9867,10992,,,12/13/12,497.23,0
9868,10994,,,12/14/12,569,0
9869,10995,,,12/14/12,261.44,0
9870,10996,,,12/14/12,508.8,0
9871,10997,,,12/15/12,792.88,0
9872,10998,,,12/15/12,427.41,0
9873,10999,,,12/15/12,159.96,0
